Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,121.339996,121.730003,120.110001,121.580002,115.981049,5481400
2018-07-03,121.650002,123.459999,121.260002,122.709999,117.059013,4248100
2018-07-05,123.599998,125.120003,123.230003,125.000000,119.243561,7319100
2018-07-06,125.160004,125.919998,124.610001,125.750000,119.959015,7297900
2018-07-09,126.220001,126.750000,125.599998,126.050003,120.245209,6706100
2018-07-10,126.370003,127.519997,126.110001,127.379997,121.513939,5075600
2018-07-11,127.410004,127.440002,126.059998,126.239998,120.426445,4827400
2018-07-12,127.709999,128.210007,127.169998,127.760002,121.876457,6199000
2018-07-13,125.320000,127.500000,125.320000,125.930000,120.130730,8250200
2018-07-16,126.000000,126.099998,124.160004,124.690002,118.947838,7314400
2018-07-17,128.529999,130.539993,127.559998,129.110001,123.164284,12858700
2018-07-18,128.809998,129.050003,127.169998,127.800003,121.914612,7152000
2018-07-19,127.529999,127.699997,125.870003,125.940002,120.140259,5984600
2018-07-20,125.300003,126.139999,125.120003,125.849998,120.054405,5835500
2018-07-23,125.750000,126.680000,125.449997,126.629997,120.798485,4631100
2018-07-24,127.239998,129.619995,127.150002,129.360001,123.402763,7158800
2018-07-25,129.139999,129.229996,127.650002,128.619995,122.696846,6523000
2018-07-26,129.899994,131.220001,129.850006,130.279999,124.280403,7640600
2018-07-27,129.979996,132.270004,129.940002,131.550003,125.491928,6620400
2018-07-30,131.779999,132.490005,131.250000,132.169998,126.083359,11013100
2018-07-31,132.279999,132.639999,131.770004,132.520004,126.417244,7598900
2018-08-01,132.389999,132.960007,132.080002,132.639999,126.531700,5770400
2018-08-02,132.889999,133.000000,131.089996,131.250000,125.205727,6563300
2018-08-03,131.179993,132.699997,130.899994,131.949997,125.873497,6498700
2018-08-06,131.639999,132.529999,131.009995,132.020004,125.940277,5840000
2018-08-07,131.880005,132.169998,131.300003,131.460007,125.406067,4664600
2018-08-08,131.490005,131.800003,130.889999,131.169998,125.129402,3721500
2018-08-09,131.539993,131.720001,130.669998,131.199997,125.158028,4057800
2018-08-10,131.190002,131.630005,130.259995,130.750000,124.728760,4324000
2018-08-13,130.720001,130.899994,129.850006,130.220001,124.223167,3778000
2018-08-14,129.669998,130.470001,129.350006,129.500000,123.536324,4542800
2018-08-15,129.750000,130.740005,128.929993,130.429993,124.423492,5377300
2018-08-16,131.020004,132.880005,130.570007,132.479996,126.379082,7861500
2018-08-17,132.449997,135.000000,132.190002,134.470001,128.277420,6700900
2018-08-20,134.929993,137.119995,134.000000,136.880005,130.576462,7935000
2018-08-21,137.000000,137.429993,135.300003,135.350006,129.116928,5832100
2018-08-22,135.559998,135.679993,134.419998,134.610001,128.410980,4688400
2018-08-23,134.610001,135.490005,134.100006,135.110001,128.887970,5057600
2018-08-24,135.110001,136.149994,134.830002,135.949997,129.689301,4809400
2018-08-27,135.500000,136.050003,134.210007,134.919998,129.564453,4325900
2018-08-28,134.779999,134.899994,133.889999,134.320007,128.988266,6037500
2018-08-29,134.320007,134.940002,133.940002,134.860001,129.506821,4648700
2018-08-30,134.699997,135.600006,134.600006,134.949997,129.593246,4821900
2018-08-31,134.600006,135.000000,133.970001,134.690002,129.343582,6139500
2018-09-04,134.690002,134.750000,133.440002,133.720001,128.412079,4406800
2018-09-05,133.479996,135.940002,133.460007,135.860001,130.467148,6174800
2018-09-06,135.500000,137.309998,135.179993,136.869995,131.437057,6562000
2018-09-07,136.779999,137.690002,135.750000,137.320007,131.869202,6375200
2018-09-10,137.529999,138.470001,137.059998,137.210007,131.763565,4892200
2018-09-11,137.639999,138.910004,137.220001,138.509995,133.011948,7856800
2018-09-12,138.899994,139.990005,138.559998,139.360001,133.828217,6767700
2018-09-13,139.889999,140.479996,139.020004,139.889999,134.337173,6456100
2018-09-14,140.000000,140.350006,139.100006,139.490005,133.953049,4534800
2018-09-17,139.330002,140.399994,139.179993,139.960007,134.404388,5295500
2018-09-18,140.270004,140.839996,139.830002,140.539993,134.961380,4581200
2018-09-19,140.759995,140.990005,140.050003,140.460007,134.884552,5049900
2018-09-20,140.820007,142.139999,140.509995,141.979996,136.344223,5019300
2018-09-21,142.179993,143.130005,141.690002,142.880005,137.208496,13283400
2018-09-24,142.100006,142.500000,140.229996,140.470001,134.894150,6708000
2018-09-25,140.529999,140.960007,138.399994,138.639999,133.136795,7982800
2018-09-26,138.949997,140.000000,137.960007,138.160004,132.675842,7133300
2018-09-27,138.449997,139.580002,137.570007,138.220001,132.733459,6450500
2018-09-28,138.100006,138.559998,137.410004,138.169998,132.685440,6638500
2018-10-01,138.259995,139.850006,138.000000,139.690002,134.145111,4871800
2018-10-02,139.789993,140.729996,139.649994,140.479996,134.903748,6439100
2018-10-03,140.539993,141.270004,138.880005,139.029999,133.511307,5411800
2018-10-04,138.550003,139.529999,137.320007,139.350006,133.818619,4738700
2018-10-05,139.800003,140.250000,138.559998,139.100006,133.578552,4309300
2018-10-08,138.899994,139.679993,138.619995,139.389999,133.857010,5174100
2018-10-09,138.740005,139.619995,137.809998,139.199997,133.674576,4475300
2018-10-10,139.350006,140.460007,137.729996,137.729996,132.262909,7265600
2018-10-11,137.910004,138.660004,132.880005,133.839996,128.527313,11603200
2018-10-12,134.399994,134.410004,132.229996,133.869995,128.556122,6998000
2018-10-15,133.880005,135.300003,133.509995,133.949997,128.632965,6398700
2018-10-16,134.750000,137.990005,134.750000,136.559998,131.139359,9592800
2018-10-17,136.229996,140.000000,136.210007,139.460007,133.924225,8261100
2018-10-18,139.199997,139.809998,137.710007,139.500000,133.962662,7583900
2018-10-19,138.339996,140.000000,137.910004,139.050003,133.530518,5924800
2018-10-22,138.610001,139.259995,138.139999,138.679993,133.175186,4864300
2018-10-23,137.789993,139.490005,137.449997,138.929993,133.415283,8282700
2018-10-24,138.520004,140.110001,137.169998,137.470001,132.013245,8279200
2018-10-25,137.460007,139.089996,135.050003,138.470001,132.973541,9720700
2018-10-26,137.940002,139.300003,135.330002,136.970001,131.533081,11371400
2018-10-29,136.990005,139.100006,136.220001,137.550003,132.090073,6783000
2018-10-30,137.929993,141.100006,137.000000,140.750000,135.163025,9646200
2018-10-31,141.000000,141.429993,139.610001,139.990005,134.433197,9968900
2018-11-01,140.070007,141.580002,139.850006,140.820007,135.230270,6913500
2018-11-02,141.970001,142.000000,139.660004,140.679993,135.095810,7673200
2018-11-05,141.000000,142.740005,139.000000,142.199997,136.555466,5601400
2018-11-06,141.529999,142.830002,141.059998,142.570007,136.910797,5798900
